8.459530026109661,26.291682208131295
9.250369092112813,26.771207727291582
10.049672693431358,27.03601143754045
10.83759957483563,27.21908336414332
11.618243123586272,27.35732141225362
12.393933736343747,27.46628984380998
13.16601307858448,27.55424525796365
13.935319868272009,27.626184468259005
14.70241515199415,27.68540246988033
15.467694373899997,27.73420762138507
16.231447851765793,27.774291643242506
16.99389574664941,27.80693841125952
17.755209462868194,27.833149844563554
18.515525369108698,27.853725876491257
19.274953944175394,27.8693174518515
20.033586075656668,27.880462899816784
20.791497520389463,27.887613643798463
21.5487521399006,27.891152837390116
22.305404296715245,27.891409169850803
23.061500661865953,27.888667289476828
23.8170816003827,27.883175806508138
24.57218224852703,27.875153529995323
25.32683336201302,27.864794393807205
26.08106199145719,27.852271394600752
26.834892025653268,27.83773977474423
27.58834463242173,27.821339621030287
28.3414386191371,27.803198006257006
29.09419072955873,27.783430769456814
29.846615889610238,27.762144007843307
30.598727411821518,27.73943533685049
31.350537165959736,27.715394962216585
32.10205572172518,27.690106598720785
32.853292468125204,27.663648263081697
33.60425571316482,27.6360929630845
34.35495276672772,27.60750930079763
35.105390008916444,27.577962004468066
35.85557294563212,27.547512401122926
36.60550625277439,27.516218839893316
37.35519381010823,27.48413707449175
38.10463872555731,27.451320612027878
38.853843350430154,27.417821034371464
39.60280928585384,27.383688297515846
40.35153738046833,27.348971013823835
41.10002771921556,27.313716721623365
41.84827960282885,27.277972146345547
42.59629151738233,27.24178345725099
43.34406109298332,27.205196523768116
44.09158505037145,27.168257175571508
44.83885913380861,27.131011470767614
45.58587802818343,27.093505976946343
46.33263525768545,27.055788070425656
47.07912306269165,27.017906259798735
47.825332250602536,26.979910540942647
48.57125201520236,26.941852792035007
49.31686971760605,26.903787218951223
50.06217061987077,26.86577086381834
50.80713755971294,26.82786419267498
51.5517505512315,26.790131782403073
52.29598629172648,26.752643132743856
53.039817548084145,26.715473636844745
53.78321238697151,26.6787057542228
54.526133200033755,26.64243044448233
55.26853545654227,26.606748940414825
56.01036608855526,26.571774968041332
56.751561372891715,26.537637563126072
57.492044112294955,26.504484695739972
58.23171982191965,26.47248800815852
58.97047147385211,26.441849116285063
59.708152100714074,26.41280815493093
60.44457413304902,26.385655624003615
61.17949359572592,26.360749230963677
61.91258591381887,26.338538550379077
62.643407428023465,26.319602400187705
63.37133130009646,26.304707890798227
64.09543459206425,26.294908560160007

35.959716523685195,60.66691533010071
36.57242627495914,61.31210904042676
37.11946062797737,61.9220713300623
37.642710947539584,62.522617661334166
38.152796131840056,63.11906153310136
38.654299439474954,63.713351189623516
39.14967801084384,64.30638867748515
39.64042363231747,64.89865057482037
40.12751931437585,65.49041089705013
40.61165176905672,66.08183649929764
41.093322249924924,66.67303306898346
41.572909398569685,67.26406930672296
42.05070722783458,67.85499050909696
42.52694926982775,68.44582660644517
43.00182457349686,69.03659712322832
43.47548867144626,69.62731434601088
43.94807131835082,70.2179854045897
44.41968208809474,70.80861367110555
44.890414509840184,71.39919971829005
45.36034918228542,71.98974198517642
45.82955615769068,72.58023724405713
46.29809679396374,73.17068092941297
46.76602521257939,73.76106736893625
47.2333894599099,74.35138994360993
47.70023244227031,74.94164119520038
48.166592686122,75.53181289377179
48.63250496160569,76.12189607390148
49.098000798086304,76.71188104552942
49.56310891350644,77.3017573834023
50.02785557428056,77.89151389760964
50.49226489868453,78.48113858657759
50.956359113843135,79.07061857296424
51.42015877423297,79.65994002209911
51.88368294792009,80.24908804185992
52.34694937540799,80.83804656212715
52.809974604883806,81.42679819114193
53.27277410674523,82.01532404516902
53.73536236950409,82.60360354675976
54.19775297844632,83.19161418555193
54.65995867772903,83.77933123382692
55.12199141586446,84.36672740683684
55.583862373716386,84.95377245502843
56.04558197313957,85.54043267146528
56.50715986312271,86.12667029261009
